String	Entity	Performance	Usability	Security	Others	Sentiment
"it has been a long time since i worked on it sorry, but i'm sure of one thing is that i used this link for implement oauth protocol on a java poject : ,github.com/fernandezpablo85/scribe-java/wiki/Getting-Started,, i hope this link help you."	oauth	0	1	0	0	o
Hey can you provide code snippet for integrating Withings API using sribe?	sribe	0	1	0	0	o
"I would use default installation path for Windows/Linux. And if there's no OpenOffice installed, then I would ask user to specify this path in application settings."	Windows/Linux	0	1	0	0	o
"You miss some few thing on your post. look at here: ,stackoverflow.com/a/4206094/460557"	here	0	0	0	1	o
"Possible duplicate: ,stackoverflow.com/questions/18716888/raster-to-vector-shape"	stackoverflow.com/questions/18716888/raster-to-vector-shape	0	0	0	1	o
"Which JAX-RS implementation are you using? Have a look at the approach that Jersey uses to generate WADL (,jersey.java.net/documentation/latest/wadl.html,). You may find it helpful."	Jersey	0	1	0	0	o
"That looks helpful for reading resources I think I may change to that for the resource processing, but I still need to read the javadoc, which will be gone at that point."	That	0	1	0	0	o
"The Jersey team has implemented a doclet that stores the javadoc information for further WADL generation. Have a look: ,java.net/projects/jersey/sources/svn/show/trunk/jersey/samples "	doclet	0	0	0	1	o
Is your client Java application using the correct version of Elasticsearch?	Elasticsearch	0	0	0	1	o
nextLine() should give you the entire content from your input till a new line character (\n). Your paragraph contains new line characters?	Your	0	0	0	1	o
"Is there problem with ,To GET(""/v1/places.q({location});count=50"") Places getLocations(To Path(""location"") String locationName);, ?"	To	0	1	0	1	o
"Also worth noting that you can use ,To EncodedPath, to skip the encoding of special characters."	EncodedPath	0	1	0	0	o
"Because the GPS updates more slowly (it's probably 1Hz on most devices) what you'll probably need to do is use the GPS time to periodically sync a 100Hz timer that keeps track of the milliseconds component, although I haven't done enough Android programming to suggest a specific way."	GPS	1	1	0	0	o
What environment are you running in and do normal sets/addValueEventListener work?	work	0	1	0	1	o
Is there a proxy in your env? I think you should review it if there is....	env	0	0	0	1	o
"You're not comparing the right thing: ,stackoverflow.com/questions/1040868 "	thing	0	0	0	1	o
What do you want to find in that code?	code	0	0	0	1	o
I'll try that tonight. Were you able to sucessfully build the Sinch API I listed above using Xamarin?	Xamarin	0	1	0	0	o
"Hi, We havent tried using xamarin, did you manage to get it working?"	xamarin	0	1	0	1	o
"There are pros and cons regarding such a restriction, however, a Reflection based caller-check is ,dead slow, and not a real option?"	pros	0	0	0	1	o
"To Holger I should mention (as the method didn't have any real good placement for a different utility class) that the ,accessedFromAPI, method doesn't use reflection, but reads the ,StackTraceElement,s."""	reflection	0	1	0	0	n
"generating a stack trace ,is, an expensive operation and it闁炽儲鐛?considered to be a reflective operation, regardless of whether it is inside the ,java.lang.reflect, package or not."	java.lang.reflect	0	0	0	1	o
"To Holger As of now, that's been my understanding as well. I've only used checks like that more for one-off methods (such as initializing hooks)."	(such	0	1	0	0	n
see keshlam answer...	answer	0	0	0	1	o
My intention is users can make request via AJAX. Can it be an issue to detect the domain from which requests are made? I mean because code is executed by the browser. Thanks.	AJAX	0	0	0	1	o
"This may be a good one to report on the public issue tracker (,code.google.com/p/googleappengine/wiki/FilingIssues,) as the behavior seems to contradict what is specified in the docs (,cloud.google.com/appengine/docs/java/endpoints ,)."	)	0	0	0	1	p
"So I should write my own implementations/behavior as one of many possible behaviors, and allow plugins to specify their own implementations and extend my classes? What if there is behavior regarding one component I want to guarantee, but also allow plugins to extend?"	implementations/behavior	0	0	0	1	o
"I'm using ,org.twitter4j:twitter4j-code:4.0.3, I'm going to try the last stable relase who are ,4.0.7"	org.twitter4jtwitter4j-code4.0.3	0	0	0	1	o
the core-4.0.7 doesn't reconize ConfigurationBuilder class! Where can I download it? Thank you.	core-4.0.7	0	1	0	0	p
Maybe you have to purchase now.	now	0	0	0	0	o
"Thanks but that's not what I want. I don't want to redirect the user to a profile, the profile should get followed on a button click."	profile	0	0	0	0	o
"when I debug in android studio using Log.v it looks like a string or String array, not a json object.. but thanks"	Log.v	0	0	0	0	o
Hmm interesting. i just called this url and it returned this. So anyway even if thats not the problem i would make sure you are able to handle it	url	0	1	0	1	o
Show the code. That's the best way to get great answers.	code	0	0	0	1	o
"are you sure you need this ,con.setDoInput(true);, you tell connection that you want to read something from server, but do not read anything."	server	0	0	0	0	o
"I'm not sure will it work on server side if you set it to false. It will make ""one way"" or ""fire-and-forget"" request. I guess better way is to read response code. it can be ""HTTP 204 No Content"" if server accepts such requests. Definitely, EJP is correct - read at least response code and if it is not 204 read from input or error stream appropriately."	one	0	0	0	0	o
"To Vadim It will ,definitely, not work even on the client side, for the reason given in my answer, so it won't even get to the server to not work there. I didn't say anything about 204 either."	It	0	0	0	0	n
API documentation of producer?	producer	0	0	0	1	o
"I'm slightly confused by your explanation. Is the service demanding basic authentication? If so the credentials need to be passed within an ,Authorization, header whose value starts with ,Basic , and followed by a base64 encoded version of ,username:password,. You should further check if your internal tool is sending the credentials preemptively which your postman might not. If the credentials, however, are required in the body than basic auth will not work."	Authorization	0	1	1	0	o
"Feed the String to JSON and ,extract, using the JSON API."	JSON	0	0	0	1	o
"Hi Sylvain, how is it that i get phone numbers then ? Thanks for the detailed explanation though!"	though	0	0	0	0	p
"""...The Contact category includes the following fields: ,formatted_phone_number,, ,international_phone_number,, ,opening_hours,, ,website,..."" nothing else"	Contact	0	0	0	1	o
"Great solution, it works, thank you for sharing your generic function."	function	0	0	0	0	p
public class MappedClass {               private String shrtName;     private Date validFrom;     private String name;     private int version;      }	MappedClass	0	0	0	1	o
Thanks To Mickey Patel	Patel	0	0	0	1	p
"To user6889641 can you give a brief example as I checked the response does not contain the string found. It returns only the number if replacements were done if mentioned in the request. As per ,developers.google.com/sheets/api/guides/batchupdate, example, it works only for replacing a string. I want the whole ROW to be fetched if the string is found."	It	0	1	0	0	o
"I suppose you could get a list of messages first (,developers.google.com/gmail/api/v1/reference/users/messages ,) limiting the ,maxResults, to 1 - get the message Id and then fetch it individually (,developers.google.com/gmail/api/v1/reference/users/messages/get,) - then you might need to mark it as ,read, (or something - i.e. add a label: ,developers.google.com/gmail/api/v1/reference/users/messages ,) and repeat the process until you have fetched all messages"	maxResults	0	1	0	0	o
"Not sure I understand your question, I added the relevant API links to my comment.  Are you looking for something else or are you talking about a different API?"	API	0	0	0	1	o
"I see, I am afraid I am not that familiar with the JavaMail API"	JavaMail	0	0	0	1	o
That was pretty useful :D	That	0	1	0	1	p
"It doesn't matter what you return from the server, but how you do it. Post your code."	code	0	0	0	1	o
Is there some header for the true /false use case	/false	0	0	0	1	o
OK I'll go with the Json then	Json	0	0	0	1	o
"What do you mean? Do you want to write this code using Java 8 ,Streams,?"	Java	0	1	0	0	o
"Yes, please :) This is my first question on this website, so sorry for mistakes."	This	0	0	0	1	o
"I don't think using Stream is a good idea here since you're relying on a external, mutable variable ,help,."	Stream	0	1	0	0	o
"thanks, that's a right answer, but unfortunately Keval was first :)"	Keval	0	0	0	0	o
Have you considerd exposing it as a Webservice?	Webservice	0	0	0	1	o
"Shall i redesign the whole thing a ReST server? Can you please elaborate, any hints would be useful ."	ReST	0	1	0	0	o
"What's to prevent you from providing all options? If the system works, all you need to do is provide the documentation(s) and optionally any existing libraries you may have."	documentation(s)	0	1	0	1	o
"To Kayaman I thought that it might restrict the target audience to a certain limit . But i will do that too, will release it with proper documentations and libraries."	documentations	0	1	0	0	p
it would help if you explain how they can extend the API.	API	0	1	0	1	o
"To JamesBlack You see, I am making a server software, which developers can hook the jar into the class path to have access to the functions and develop a plugin, which changes the behavior of the software without having to change the actual code of it. When the plugin maker finishes the plugin, he drops it inside the ""plugin"" folder, which the software then loads it and executes the code inside of it like events when needed."	plugin	0	0	0	0	o
"To StephenC Ok, Looks like Ill just have to do what the bukkit team does and have staff decompile the plugin and look over it making sure there isn't dangerous code in there before adding it to the plugins page."	plugin	0	0	0	1	o
Thanks. How do i convert 41306 into a date? Sorry i have no idea.	41306	0	0	0	1	o
Thanks a lot now i understand.  And another thanks about the observable/observer pattern ;)	observable/observer	0	0	0	1	o
"To themightysapien: the magic is in the Component's source code where it gets notified by the operating system regarding mouse events occurring, and then the Component itself notifies any registered listeners about these changes."	Component's	0	0	0	1	o
"yes, that's possible as well. But, what if I have say different results from that single method, which could be obtained by simply calling getResultPrimary(), getResultSecondary()."	getResultPrimary()	0	1	0	0	o
"Yes, I think your update is more relevant to my question. The downside of having a single method is, that this single method would have to effectively return the output. But let's just say that there are multiple outputs. So for instance, my algorithm is probably creating two lists. Your suggestion would require me to create a class that will hide these two lists and my method would have to return an instance of this class. Well, now if you think about it, this return class is anemic in nature. It is serving as an empty container. Not quite useful? Reminds me of the anemic VO/DTO pattern."	It	0	1	0	0	o
"Well, sadly Java lacks a ""Pair"" or ""Tuple"" class, which makes returning 2 values always a bit odd. Still, if the ,end, result is 2 values, that's what you should return (in a ,Collection, for example, that way it's not locked into just 2 values). If the logic works so, that the first value is calculated in ,method1(), and the second one in ,method3(), (hypothetical parts of your algorithm), then there might be a different way about it, but not necessarily any better."	Java	0	1	0	0	o
what if doExecuteMySpecialAlgorithm throws an exception which I expect the caller to handle? it wouldn't really look nice if all your getResult methods also throw this exception up?	doExecuteMySpecialAlgorithm	0	0	0	1	o
"If you go this way, I would make the ,doExecuteMySpecialAlgorithm(), private and rename ,getResult(), into something more descriptive. Make the caller unable to call the algorithm at all, and rely on the result giving method."	doExecuteMySpecialAlgorithm()	0	1	0	1	o
"To Jay; I aggree with To Kayaman, hide as much of the implementation as possible, and no it wouldn't look nice to ,catch, everywhere you call that function, but it's also not particularly 'nice' to have to 'catch' as much as I do with the normal Java API's (put a ,throws, at the end of a function in some base class and strict compilation rules and watch the fun ensue of the number of ,try,'s you'll implement..) .. it goes with the territory of writing an API. Just think; how would YOU use this API? If YOU wouldn't like using the way you'd implement, then implement another way :)"	To	0	1	0	0	n
Is that link specific to Java8?	Java8	0	0	0	1	o
Can the static method be called on the interface or only on classes implementing the interface?	interface	0	0	0	1	o
To Java1: In a static interface method you can call other static interface methods as well!	well	0	1	0	0	o
Check HTTP content with Wireshark	Wireshark	0	0	0	1	o
what is StandardFilter?	StandardFilter	0	0	0	1	o
"Thanks. Will do the change.  What I am trying to do is add the marks, but it gives the error. :/"	marks	0	0	0	1	o
"you can start the activity in ,onPostExecute(), if it's an inner class or use an interface ,stackoverflow.com/questions/18517400 ,  the code continues to run while the task is running, hence ,asynchronous"	onPostExecute()	0	0	0	1	o
"Your APIkey has been depreciated since Dec 2012. You must implement the new method using the Google Maps API v2. Please read ,this official document,."	Google	0	0	0	1	o
And it was. I renamed the activity in the manifest to the correct 'mainactivity'. Thanks again	'mainactivity'	0	0	0	1	o
"Note that this method just flags the document for encryption. Once it is flagged, encryption is automatic when you save with the current id file, and decryption is automatic when you open with it.  Also note - the fact that you signed the agent with a given id is insufficient. It's the actual current id that counts, so if you sign it with ServerA, but run it on ServerB, it will be ServerB's public/private key pair that is used for encryption/decryption. (The reason being that a signature does not give the agent access to fhe id file conttainging the key pair.)"	decryption	0	1	1	1	o
"Is the key to success here ""saved in the Notes Client""? So in other words, saved by a user in front of the screen or would this also work when the document is encrypted through an agent as your initial post was stating. Also, is Type ""Password"" really mandatory for this to work or is this just ""visual sugar"" to indicate a password style input field?"	Type	0	0	0	1	o
Why do you want to sort a json? you can compare by attribute instead by order. You can specify the specific order you receive a json with an annotation. But its easier doing it by attribute	json	0	1	0	1	o
To DavidKariuki Nope	Nope	0	0	0	1	n
"If it's not only Java code, then jq might help. ,stedolan.github.io/jq/manual,. Search for ,sort"	jq	0	1	0	1	o
"Thank you so much , It will infidelity helps me to resolve this issue. but i'm getting the following error while run this in command line - error 'sort_by' is not recognized as an internal or external command, operable program or batch file. Any suggestion please?"	'sort_by'	0	0	0	1	o
"To VivekaRaja In which OS and shell are you trying to run ,jq,? Are you using ,stedolan/jq,? Which version? ,jq --version"	stedolan/jq	0	0	0	1	o
"with reference to your error logs, it shows that your remote service call of rest template with ParameterizedTypeReference is not working for ""List<User>"". Means, after getting response, it is unable to map that response in List<User>."	ParameterizedTypeReference	0	0	0	1	o
Why can't it map the response to the List<User> Or how can it be solved?!	List<User>	0	0	0	1	o
"Azad, please check my answer"	answer	0	0	0	1	o
"To AbhaleAmol response appear to be correct. Your stacktrace displays the following: "" Cannot deserialize value of type ,java.util.ArrayList<com.example.demo.entity.User>, from Object value (token ,JsonToken.START_OBJECT,)"". You have an exception in deserialization in the first place. Probably you have an interceptor for RestTemplate that is returning the null. The solution is to create the wrapper class ass suggested in the answer. The problem is that in JSON, you have an object that contains a property named User, that property is an array. So you have the wrap the object in first place."	wrapper	0	1	0	1	o
To pringi  I have tested with the variable User as you said but received the same error as before	User	0	0	0	0	o
"gorest.co.in/public-api/users, - this is full json response."	response	0	0	0	1	o
It's excel workbook with xls or xlsx extension. The work book can have multiple sheets	xls	0	0	0	1	o
"And for the validation rules, you can usually specify most of the validations in java code itself. Why do you think a DB is necessary? Answering this question will be really difficult with all these factors involved. The question is more generic."	DB	0	1	0	1	o
Have thought of using Apache POI.	ApachePOI	0	1	0	0	o
stackoverflow.com/help/how-to-ask	stackoverflow.com/help/how-to-ask	0	0	0	1	o
can you provide a sample barcode with which you are testing the application?	application	0	0	0	1	o
"To ViVekH it's any barcode I scan. I particularly want to be able to scan electrical items like laptops, etc"	laptops	0	0	0	0	o
"Assuming you built a barcode scanner, when you scan it will read the information from the barcode which in your case is the barcode number, IF you want additional information you need to have a server or some infrastructure to query and return information(like items) related to the scanned barcode."	barcode	0	1	0	1	o
"To ViVekH ""it will read the information from the barcode which in your case is the barcode number"" This is true for any case. A barcode by design only contains a number. Nothing else."	barcode	0	0	0	0	o
"That's okay, but it does not make much sense to use ,POST /create, because it means ""create create"" in English. So using verbs for resources is like saying I don't understand the basics of natural languages. It is possible to convert this path to a noun with ,POST /creation, and problem solved if this makes sense in the actual context. Though if it is documented it can be easily ,POST /x, too."	POST	0	0	0	0	o
"I ran the app with the VSC debugger. The error I copied was from the VSC console. The error basically comes from the ""Persona"" class which is the father entity of the relation."	Persona	0	0	0	1	o
petrikainulainen.net/software-development/processes	petrikainulainen.net/software-development/processes	0	0	0	1	o
"sorry, I don't have full tutorial on how to build the complete solution, but that's a direction to go: microservices, spring cloud, netflix oss"	solution	0	0	0	1	o
"NGINX is one solution, but if i want to monitor these service, register or remove these service,  or limit access times to any of these services, It is have to implement."	NGINX	0	1	0	1	o
"You're correct about that that.  The question was about ""real"" Kafka, that's why the +1"	real	0	0	0	1	o
"This isn't really answerable, is it?"	answerable	0	0	0	1	n
"I think, OP want's to know if there's already a release date or plan for Java 7. That would be answerable. (My guess: there isn't one, but I don't know)."	I	0	0	0	1	o
"To Stephen This is not a public API. Please see this link. ,humanservices.gov.au/health-professionals/subjects "	Stephen	0	0	0	1	o
I don't think you are going to get a meaningful answer to this Question here.  This is a private AP with zero public information available.  The number of people who know much about it will be very small.  (I'm guessing maybe less than 20 world-wide)  There is minimal chance that any of them are regular StackOverflow answers.  Sorry.  You should be using the established support channel.	here	0	0	0	0	o
how can I obtain it from the callback?	callback	0	0	0	1	o
"I think it is this:  ,download.carrot2.org/stable/javadoc/org/carrot2/source/xml "	download.carrot2.org/stable/javadoc/org/carrot2/source/xml	0	0	0	1	o
Thanks Nathan its very helpful. Is there any way around to get the parameter names along with types?	types	0	1	0	0	o
"The name of the parameters are stored by the bytecode, I think, but reflection does not give you a way to get at those. You can parse the bytecode yourself, or better yet use a library like ASM."	ASM	0	1	0	0	o
"To nathan the argument names are only stored in the byte code if the code was compiled with the javac debug flag turned on. And yes, asm allows you to access parameter names"	asm	0	0	0	0	o
"Read ,download.oracle.com/javase/6/docs/technotes/guides/security ,. It lists all the permissioins and describe which risks are encountered by allowing them."	It	0	0	0	1	o
"strongly recommend you go through the book ""Inside Java Virtual Machine"" it talked about the Java security manager and gave a good overview To Clark Bao, a very late comment tho haha"	Java	0	0	0	0	o
"I would guess that this would - at least in Facebook's opinion - violate the Facebook Terms of Service.  So if there existed such an API, it would not work very long after Facebook became aware of it."	Service	0	0	0	0	o
"Use doDelete if it means deletion, there's nothing wrong with that. People don't usually use doDelete as browsers are not capable of sending doDelete requests, but as you're building an API your client most likely allows for that."	doDelete	0	1	0	0	o
OK -- But which class? or both?	both	0	0	0	1	o
Both foo and bar.. Bar service will have GetAllBarsByFoo() and foo service will have GetAllFoosByBar() method. It depends on which of those methods are required	GetAllBarsByFoo()	0	0	0	1	o
"Just to clarify, in your opinion, must the GetAllBarsByFoo be in the Bars service because it returns Bars?"	clarify	0	0	0	1	o
correct. As each class in our project should have high cohesion. This is one of rules of OO design.	OO	0	0	0	1	o
"My queston is actually how my logging is going to agree with ""outside"" logging. THey have their logging level already in the app. And they want to set diferent logging for API calls."	outside	0	0	0	0	o
Well do you want the keys or the values? The two collection types are fundamentally different...	values	0	0	0	1	o
what are you trying to put into the set? the keys? values? or key value pair? All 3 are accessable via the Map api	Map	0	0	0	0	o
I actually want key-value pairs	key-value	0	0	0	1	o
"Thanks, is there no other way i can do it without connecting to the DB?"	DB	0	0	0	0	o
"you need to parse the queryString , split on ,"	queryString	0	0	0	1	o
is there any simple method to know about server is active or not?	not	0	0	0	1	o
stackoverflow.com/questions/1443166	stackoverflow.com/questions/1443166	0	0	0	1	o
"what type of charts do you need? and how much control youd like to have? much control you can gain by using ,github.com/prefuse/Prefuse, If you want to have fast results, i'll stick with excel if i were you"	github.com/prefuse/Prefuse	0	1	0	0	o
sorry for spelling mistake in directory path above..let me cleary give u...C:\Users\bhavik.kama\Desktop\Sphinx\sphinx4-1.0beta6-bin\sphinx4-1.0beta6\modified_jar_dict\WSJ_8gau_13dCep_16k_40mel_130Hz_6800Hz.jar\dict\cmudict04.dict	u...C\Users\bhavik.kama\Desktop\Sphinx\sphinx4-1.0beta6-bin\sphinx4-1.0beta6\modified_jar_dict\WSJ_8gau_13dCep_16k_40mel_130Hz_6800Hz.jar\dict\cmudict04.dict	0	0	0	1	o
You can put your clarification in post by editing.	clarification	0	0	0	1	o
so how can i do that..can any one put some sample code for that?	that	0	1	0	1	o
"Java is not a good choice of language for getting into (viewing, using or changing) the specifics of the OS or hardware."	OS	0	1	0	0	p
i just don't know why the develop makes this change to the api?	api	0	0	0	1	o
"Yeah that's pretty much what I had in mind, but I'd still have to actually ,call, that method at the final line of each of my ,Runnable,'s. Unless I can add some kind of hook to the parent class?"	I	0	1	0	1	o
"You didnt mention where your server S1 is located (external/internal), and wether it needs access to the services provided by S3."	S3	0	0	0	0	o
"What you are asking is what I am looking for, I think. Can you please guide me a bit more: ,stackoverflow.com/questions/43002283 , Thanks."	stackoverflow.com/questions/43002283	0	0	0	1	p
As you see there are many ways to define it. If I were you I would start by looking at the file where you encounter them.	it	0	0	0	1	o
"If you go to the base directory of your project, you could try to find it with grep. ,find . -type f | xargs grep ant.file.calendar"	grep	0	0	0	1	o
"What status code do you get back from making the HTTP call? Are you sure Tumblr isn't validating your embed code, and rejecting the call if invalid?"	HTTP	0	0	0	1	o
"Looking at the Tumblr API document that you linked to, it looks like the RESPONSE contains the caption and a player array.  Two more things, the linked api is for Video post retrieval, not posting a video.  And secondly this api is accessed via HttpGet...not HttpPost."	RESPONSE	0	0	0	1	o
"Sounds like ,userNote, should not be in ,Finding,."	userNote	0	0	0	1	o
but i am still wondering if this could be an anti-pattern (user convenience data bag var where all other class vars are read-only)	anti-pattern	0	0	0	1	o
"sorry, was confused about ,final,.  I suppose every var in ,Finding, would need to be declared as final except for userNote"	Finding	0	0	0	1	o
"I don't see why - if the end user only has access to the getters and not the setters due to the ,interface, (the all the variables are ,private,) - then there is no reason to make the variables ,final,. This is call encapsulation."	getters	0	0	0	1	o
"Sure, ,String, is just for the simplicity of example.  It could be an ,Object, or some collection"	It	0	0	0	1	o
"as for your 1st bullet, the note would certainly be a property of the finding, sortof like an appendix added by the user.  kindof like when you buy a reference manual and it has 10 blank pages at the end for you to enter your own notes"	finding	0	0	0	1	o
"I am already aware of that, but I am searching for a library what is doing that for me."	that	0	0	0	1	o
hoped that I didn't have to do it :) so I am waiting for more responses. Thanks anyway!	Thanks	0	1	0	1	o
Hi Craig!  I know the type of the object. In my example Facebook returns me it as  object_type=status. I  would like to parse it like object of StatusPost class by using the reference link given by object_id	StatusPost	0	0	0	1	o
Thank you! That is exactly my question. Sorry for being unclear.	youThat	0	0	0	0	o
"Are you looking for comparison of files? I have same issue!   ,stackoverflow.com/questions/13411678/docx4j-giving-wrong-result"	files	0	0	0	1	o
"No, I want to fill textfields of already existing Word documents. So I have to open the file and replace the textfields with the strings entered in the Java-program. The file should be also opened as read-only, because it is a form which shouldn't be overwritten. I wanted to get an idea how complicated it is to program and will start the programming in mid-near future."	read-only	0	1	0	1	o
It is not deleting the empty rows inside my excel file please can you tell me i want to delete the empty rows and then write a new file!	It	0	0	0	0	o
To user2789153 Take it one exception at a time. Ask a new question if you need to but try it yourself first.	time	0	0	0	1	o
"Note to self - 1) the comment above is helpful because it states what the identifier is for. You don't have to go to the top of the html page to see what entity the ID is for.  2) The presence of a redundant comment with nothing interesting is a stronger signal that there is no gotcha, than if there is no comment at all (analogous to ""nulls in relational database tables could mean many alternative things"")."	nulls	0	0	0	1	o
"You should add to your list ""What guarantees are there on the values of the ID? Can it be ,null,? What would ,null, mean?"" I've started using JSR 305 annotations.  Writing ,public setAge(To Min(0) To Max(120) final int newAge), or the corresponding ,getAge, accessor automatically populates the Javadoc with useful information."	newAge)	0	1	0	1	o
"I my code, I usually don't document getters and setters and methods that are self-evident even from their name, but ""routine"" methods usually deserve it, as that what you will see in a tooltip in your IDE. But I guess that's all about personal taste and what you think is right."	tooltip	0	0	0	1	o
"Hi, i can see the similar explanation in Java documentation. But, instead of all the high level information, like you mentioned above, where can i find the logic behind, a new file, or for example any methd implementations. E.g: i dont want to use strlen(), to find string length, i want to learn how it work"	strlen()	0	1	0	0	o
"In fact in recent versions (7+) oracle java ,is, open source: it is almost entirely based off openjdk sources + some minor proprietary components."	openjdk	0	1	0	1	o
"Thanks for your reply. I will try to download the OpenJDK, and the subject you are talking is somehow needs my effort to understand completely. Anyhow, i will try to implement. Thanks."	OpenJDK	0	0	0	1	p
ask API authors what their expectations about the request rate are and whether the API supports bulk requests	API	0	0	0	1	o
Your question needs to reveal more information for us to give you a specific answer. Can the Web API process the requests async ? What is the maximum load you can send to the API ? Can requests be batched into one ? (If yes what is the max batch size ?).	Web	0	0	0	1	o
"API details given: ,stackoverflow.com/questions/20933553 "	givenstackoverflow.com/questions/20933553	0	0	0	1	o
To ns47731 : I'm new to threading. Will the Java Concurrency tutorial get me upto speed quickly?	Java	1	0	0	0	o
"It is not a API exposed by a well known web service. It is a low end SMS service provider. Link is of the form: ,http://xxx.xxx.xxx.xxx:8080/bulksms/bulksms?,query string with cell phone`"	It	0	0	0	1	o
"sending sms would benefit from making a bean to store all info (Msg, to number, any tracking info for logs); use a ThreadPoolExecutor to queque and async jobs. core and max threads more than 1 ... To Ahsan"	ThreadPoolExecutor	0	1	0	0	o
"Why you don't use the field ""Document""?"	Document	0	0	0	1	o
"Make a Screenshot, better create new Question."	Question	0	0	0	1	o
"Use gson. ,code.google.com/p/google-gson"	code.google.com/p/google-gson	0	0	0	1	o
or flexjson (it's also nice)	nice)	0	0	0	0	p
"I was hoping they had a ""return all"" but couldn't find anything like that in the docs.  Thank you very much."	docs	0	0	0	1	o
"Do you have some kind of ,Collection, or an array of ,Player,s, or can you get one?  If so, use it to the right of the ,:,."	Collection	0	1	0	0	o
"Are you trying to teleport just one player, or all players on the server?"	server	0	0	0	0	o
Completely unrelated - I can't believe I got to answer a question about Minecraft literally the same day that I changed my icon to be a block of dirt.	Minecraft	0	0	0	1	o
"you wont get code here. You need to emulate web crawler. One approach is find a page where you can find the list of words you want. extract hyperlink for the work and using ,java-source.net/open-source/crawlers/java-web-crawler, one of the lib crawl the page to extract information.."	java-source.net/open-source/crawlers/java-web-crawler	0	1	0	1	o
"If it's only 200 you'd be better off doing that manually, since you'd still have to go through to check the quality of the results. Wikipedia isn't a dictionary anyway; it's an encyclopedia. If you want definitions use a dictionary."	dictionary	0	1	0	1	o
"To Ravinder How do you suggest I do that when converting ,PlayerMoveEvent, to ,event,?"	event	0	0	0	1	o
"You should be having a reference class variable on ,PlayerMoveEvent,. Pass it to the method, if it got instantiated."	method	0	0	0	1	o
Please Upload the code of your AndroidManifest.xml file	AndroidManifest.xml	0	0	0	1	o
Do you have any idea how I would get an address from my current location and store it in a string	I	0	0	0	0	o
Is there a reason you can't use the pg_dump utility to back up the database directly?	pg_dump	0	0	0	1	o
"yes, i wanna use that String for my webservice so that the client can get it and execute it directly. I know we can give the client with other format, example:json or xml, but for some reason i must give that String to my client"	String	0	1	0	0	o
"Will COPY via JDBC do (see answer) or do you strictly need INSERTs? If so, there's no easy alternative to pg_dump at the moment, you'd probably have to shell out to ""pg_dump --data-only --table=sometable"" and read its stdout."	#NAME?	0	0	0	0	o
That looks like JSON so all you need to do is parse it into an object and pluck out the property you want.	That	0	0	0	1	o
I'm using this in a java class though if that makes any difference. I kind of want to just put it in a String and then put it in my database.	String	0	1	0	0	o
its the best - you are given Json string then use Json parses	Json	0	1	0	0	o
"Thought JSONObject was something I needed to import in java, oops."	Thought	0	0	0	1	o
To user3504452 well its external library so yeah u need to import	To	0	1	0	1	o
"THANK you, I was thinking that API is not related to function in java like the string methods :)"	API	0	1	0	0	o
"String.isEmpty(), is an unusual case, and it seems particularly strange that it wasn't added until API level 9. A good alternative is to use ,TextUtils.isEmpty(String), which checks for null in addition to whether the string is empty (so if you have a string which may be null, you can just make one call rather than ,if (string != null && !string.isEmpty())"	TextUtils.isEmpty(String)	0	1	0	0	p
"yes you can not as stated in doc!!, if the answer is feasible to you please accept it that it will also be helpful to others"	doc	0	0	0	1	o
Basivally  when I tried cursor.hasNext() it tried to change port in host WARNING: Exception executing isMaster command on /........:... java.io.IOException: couldn't connect to ...........:...	cursor.hasNext()	0	0	0	1	n
"Sure, use other APIs, there are many of them."	them	0	1	0	0	o
I can't see the Speech API option in my list of APIs. Any idea why?	API	0	0	0	1	o
You have to be a member of the Chromium developer newsletter with the email of the account you are using. Just follow the instructions on the wiki.	Chromium	0	0	0	1	o
That did the trick.  I thought there would have been an easier way to do it similar to setting string values.  Thanks for the quick response!	values	0	0	0	0	p
"Your if syntax is wrong (it needs == ), please correct that."	(it	0	0	0	1	o
"Have a look at these post ,stackoverflow.com/questions/17269329 , & ,programmers.stackexchange.com/questions/123200 "	stackoverflow.com/questions/17269329	0	0	0	1	o
What happened when you tried this?	What	0	1	0	1	o
Is there a method to initialise BufferedReader?	BufferedReader	0	0	0	1	o
If you close the underlying FileReader you will no be able to use the BufferedReader. Why don't you simply recreate a new buffered reader / file reader if you want to start over from the beginning?	BufferedReader	0	1	0	1	o
Try adding the Gmail content provider.apk as a sub project.	provider.apk	0	0	0	1	o
I could not even find description about FilterTerm on version site. Could you please tell if there exist any such good document.	FilterTerm	0	0	0	1	o
"Looking at ,json.org/javadoc/org/json/JSONTokener.html#nextValue(), it looks like it is perfectly valid that ,nextValue(), will return a ,String,. Maybe your response is not in the format you are expecting."	nextValue()	0	0	0	1	o
Using this helps how? Getting a mismatch exception	mismatch	0	0	0	1	o
"I have updated my answer. The code is tested with your JSON, working fine."	The	0	0	0	0	o
"How did you decide that ,tab[index], is always null? It clearly says that it's assigning ,tab[index],. If they wanted to assign null, they would assign null."	tab[index]	0	0	0	1	o
"We are calculating index in this method, and we are also checking if the the key/value pair is present at this index. If nothing is present at the index  in that case i think tab[index] would be null. Please correct me if I am wrong"	key/value	0	0	0	1	o
"i have one more question, I may sound novice to you. Can an index in the inner class Entry have multiple different keys."	I	0	0	0	0	o
